"any","zona","dat","via","pk","nommun","nomcom","nomdem","f_morts","f_ferits_greus","f_ferits_lleus","f_victimes","f_unitats_implicades","f_vianants_implicades","f_bicicletes_implicades","f_ciclomotors_implicades","f_motocicletes_implicades","f_veh_lleugers_implicades","f_veh_pesants_implicades","f_altres_unit_implicades","f_unit_desc_implicades","c_velocitat_via","d_acc_amb_fuga","d_boira","d_caract_entorn","d_carril_especial","d_circulacio_mesures_esp","d_climatologia","d_func_esp_via","d_gravetat","d_influit_boira","d_influit_caract_entorn","d_influit_circulacio","d_influit_estat_clima","d_influit_inten_vent","d_influit_lluminositat","d_influit_mesu_esp","d_influit_obj_calcada","d_influit_solcs_rases","d_influit_visibilitat","d_inter_seccio","d_limit_velocitat","d_lluminositat","d_regulacio_prioritat","d_sentits_via","d_subtipus_accident","d_subtipus_tram","d_subzona","d_superficie","d_tipus_via","d_titularitat_via","d_tracat_altimetric","d_vent","grupdialab","hor","gruphor","tipacc","tipdia"
"2010","Zona urbana","2010-10-22T19:02:00.000","SE","999999","SABADELL","Valles Occidental","Barcelona","0","1","1","2","2","1","0","0","1","0","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Atropellament","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana","1902","Tarda","Atropellament","div"
"2010","Carretera","2010-02-28T09:15:00.000","TV-3316","21","ALCANAR","Montsia","Tarragona","0","1","0","1","1","0","0","0","0","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Resta sortides de via","NA","Carretera","Sec i net","Carretera convencional","Provincial","Pla","Calma, vent molt suau","CapDeSetmana","915","Matí","Sortida de la calcada sense especificar","dg"
"2010","Zona urbana","2010-11-06T13:05:00.000","SE","999999","TERRASSA","Valles Occidental","Barcelona","0","1","0","1","2","1","0","0","0","0","1","0","0","30","No","No n'hi ha","Mixt","Altres","Obres","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Arribant o eixint intersecció fins 50m","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Atropellament","Encreuament o intersecció en X o +","Zona urbana","Inundat","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana","1305","Matí","Atropellament","dis"
"2010","Zona urbana","2010-12-09T08:20:00.000","SE","999999","GIRONA","Girones","Girona","0","1","0","1","2","1","1","0","0","0","0","0","0","30","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Un sol sentit","Atropellament","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","82","Matí","Atropellament","dill-dij"
"2010","Zona urbana","2010-10-07T20:27:00.000","SE","999999","CERDANYOLA DEL VALLES","Valles Occidental","Barcelona","0","1","0","1","2","1","0","0","0","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De nit, sense llum artificial","NA","Un sol sentit","Atropellament","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","2027","Tarda","Atropellament","dill-dij"
"2010","Carretera","2010-06-12T20:20:00.000","SE","999999","BENIFALLET","Baix Ebre","Tarragona","0","1","0","1","2","0","0","0","1","1","0","0","0","100","No","No n'hi ha","Desmunt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","Si","No","No","No","No","No","No","Si","Si","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Col·lisió frontal","NA","Carretera","Sec i net","Altres","Municipal","Rampa o pendent","Calma, vent molt suau","CapDeSetmana","202","Tarda","Col.lisió de vehicles en marxa","dis"
"2010","Carretera","2010-12-21T18:30:00.000","N-141c","318","MOIA","Moianès","Barcelona","0","1","0","1","3","0","0","0","0","3","0","0","0","100","No","Si","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Si","No","No","No","No","No","No","No","No","No","En secció","Genérica via","Alba o capvespre","NA","Doble sentit","Envestida (frontal lateral)","NA","Carretera","Sec i net","Carretera convencional","Estatal","Pla","Calma, vent molt suau","Feiners","183","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2010","Carretera","2010-09-24T19:15:00.000","B-520","19","SANTA EUGENIA DE BER","Osona","Barcelona","0","2","2","4","2","0","0","0","0","2","0","0","0","60","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Pluja dèbil","Sense funció especial","Accident greu","No","No","No","Si","No","Si","No","No","No","No","En secció","Senyal velocitat","De dia, dia fosc","NA","Doble sentit","Col·lisió frontal","NA","Carretera","Mullat","Carretera convencional","Provincial","Pla","Calma, vent molt suau","CapDeSetmana","1915","Tarda","Col.lisió de vehicles en marxa","div"
"2010","Carretera","2010-11-07T09:40:00.000","N-420","8686","RIUDOMS","Baix Camp","Tarragona","3","4","5","12","4","0","0","0","0","4","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Col·lisió frontal","NA","Carretera","Sec i net","Carretera convencional","NA","NA","Calma, vent molt suau","CapDeSetmana","94","Matí","Col.lisió de vehicles en marxa","dg"
"2010","Carretera","2010-11-27T02:51:00.000","GI-555","10","MASSANES","Selva","Girona","0","1","0","1","1","0","0","0","0","1","0","0","0","NA","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Pluja dèbil","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","No","En secció","Genérica via","De nit, sense llum artificial","NA","Doble sentit","Sortida de via amb bolcada","NA","Carretera","Mullat","Carretera convencional","Autonòmica","Sense especificar","Calma, vent molt suau","CapDeSetmana","251","Nit","Sortida de la calcada sense especificar","dis"
"2010","Zona urbana","2010-01-20T16:15:00.000","SE","999999","VILANOVA I LA GELTRU","Garraf","Barcelona","0","1","0","1","2","0","1","0","0","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Fregament o col·lisió lateral","Giratòria","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","1615","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2010","Carretera","2010-06-11T12:30:00.000","C-31","1918","PRAT DE LLOBREGAT, E","Baix Llobregat","Barcelona","0","1","0","1","2","0","0","0","1","1","0","0","0","NA","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","Sense especificar","En secció","Genérica via","De dia, dia clar","NA","Un sol sentit","Envestida (frontal lateral)","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Sense especificar","Calma, vent molt suau","Feiners","123","Matí","Col.lisió de vehicles en marxa","div"
"2010","Zona urbana","2010-11-09T09:41:00.000","SE","999999","CASTELLDEFELS","Baix Llobregat","Barcelona","0","1","0","1","2","1","0","0","0","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","Si","No","No","No","No","Arribant o eixint intersecció fins 50m","Genérica via","De dia, dia clar","Sols marques viàries (inclou pas vianants)","Doble sentit","Atropellament","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","941","Matí","Atropellament","dill-dij"
"2010","Carretera","2010-05-08T06:11:00.000","C-25","1613","SANTA MARIA D'OLO","Moianès","Barcelona","0","1","0","1","2","0","0","0","0","1","1","0","0","NA","No","No n'hi ha","Desmunt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","Alba o capvespre","NA","Doble sentit","Envestida (frontal lateral)","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","CapDeSetmana","611","Matí","Col.lisió de vehicles en marxa","dis"
"2010","Carretera","2010-10-30T18:10:00.000","N-260","2851","SORT","Pallars Sobira","Lleida","0","1","1","2","2","0","0","0","0","2","0","0","0","70","No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia fosc","NA","Doble sentit","Envestida (frontal lateral)","NA","Carretera","Sec i net","Carretera convencional","Estatal","Pla","Calma, vent molt suau","CapDeSetmana","181","Tarda","Col.lisió de vehicles en marxa","dis"
"2010","Zona urbana","2010-02-19T19:00:00.000","SE","999999","ROQUETES","Baix Ebre","Tarragona","0","1","2","3","2","1","0","1","0","0","0","0","0","100","No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Travessera","Accident greu","No","No","No","No","No","No","No","No","No","No","Arribant o eixint intersecció fins 50m","Genérica via","De nit, il·luminació artificial suficient","Sols marques viàries (inclou pas vianants)","Doble sentit","Atropellament","Encreuament o intersecció en X o +","Travessera","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana","19","Tarda","Atropellament","div"
"2010","Carretera","2010-08-29T19:07:00.000","SE","999999","SALOU","Tarragones","Tarragona","0","1","0","1","1","0","0","0","1","0","0","0","0","50","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Senyal velocitat","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Xoc contra objecte/obstacle sense sortida prèvia de via","Giratòria","Carretera","Sec i net","Altres","Provincial","Pla","Calma, vent molt suau","CapDeSetmana","1907","Tarda","Col.lisió d'un vehicle contra un obstacle de la calcada","dg"
"2010","Zona urbana","2010-09-12T22:35:00.000","SE","999999","GRANOLLERS","Valles Oriental","Barcelona","0","1","0","1","2","0","0","0","1","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De nit, il·luminació artificial suficient","Semàfor","Doble sentit","Envestida (frontal lateral)","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana","2235","Nit","Col.lisió de vehicles en marxa","dg"
"2010","Zona urbana","2010-10-09T21:00:00.000","SE","999999","BARCELONA","Barcelones","Barcelona","0","1","0","1","2","1","0","0","0","1","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De nit, il·luminació artificial suficient","Sols marques viàries (inclou pas vianants)","Doble sentit","Atropellament","Intersecció en T o Y","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana","21","Tarda","Atropellament","dis"
"2010","Carretera","2010-02-18T13:40:00.000","N-II","6334","MASNOU, EL","Maresme","Barcelona","0","1","0","1","2","1","0","0","0","1","0","0","0","50","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","Sense especificar","En secció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Atropellament","NA","Carretera","Sec i net","Carretera convencional","Estatal","Pla","Calma, vent molt suau","Feiners","134","Matí","Atropellament","dill-dij"
"2010","Carretera","2010-07-06T14:04:00.000","C-55","187","CASTELLBELL I EL VIL","Bages","Barcelona","0","1","0","1","1","0","1","0","0","0","0","0","0","60","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","Sense especificar","En secció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Xoc contra objecte/obstacle sense sortida prèvia de via","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Rampa o pendent","Calma, vent molt suau","Feiners","1404","Tarda","Col.lisió d'un vehicle contra un obstacle de la calcada","dill-dij"
"2010","Carretera","2010-01-19T22:18:00.000","N-340","10983","AMPOLLA, L'","Baix Ebre","Tarragona","0","1","3","4","1","0","0","0","0","1","0","0","0","80","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","Si","En secció","Senyal velocitat","De nit, sense llum artificial","NA","Doble sentit","Resta sortides de via","NA","Carretera","Sec i net","Carretera convencional","Estatal","Rampa o pendent","Calma, vent molt suau","Feiners","2218","Nit","Sortida de la calcada sense especificar","dill-dij"
"2010","Zona urbana","2010-06-25T22:30:00.000","SE","999999","BARCELONA","Barcelones","Barcelona","0","1","0","1","2","1","0","0","0","1","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De nit, il·luminació artificial suficient","NA","Un sol sentit","Atropellament","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana","223","Nit","Atropellament","div"
"2010","Carretera","2010-06-11T21:00:00.000","BV-5119","8","MOLLET DEL VALLES","Valles Oriental","Barcelona","0","1","0","1","2","0","0","0","1","1","0","0","0","NA","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","Sense especificar","En secció","Genérica via","Alba o capvespre","NA","Doble sentit","Caiguda en la via","NA","Carretera","Mullat","Carretera convencional","Provincial","Rampa o pendent","Calma, vent molt suau","CapDeSetmana","21","Tarda","Bolcada a la calcada","div"
"2010","Carretera","2010-12-11T12:10:00.000","AL","0","TERRASSA","Valles Occidental","Barcelona","0","1","0","1","2","0","1","0","0","1","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Encalç","NA","Carretera","Sec i net","Carretera convencional","NA","NA","Calma, vent molt suau","CapDeSetmana","121","Matí","Col.lisió de vehicles en marxa","dis"
"2010","Zona urbana","2010-12-20T17:45:00.000","SE","999999","BARCELONA","Barcelones","Barcelona","0","1","2","3","4","0","0","0","1","3","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","Si","No","No","No","No","No","No","No","En secció","Genérica via","Alba o capvespre","NA","Un sol sentit","Fregament o col·lisió lateral","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","1745","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2010","Zona urbana","2010-05-22T04:07:00.000","SE","999999","BADALONA","Barcelones","Barcelona","0","1","0","1","1","0","0","0","1","0","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De nit, il·luminació artificial suficient","NA","Un sol sentit","Caiguda en la via","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana","407","Nit","Bolcada a la calcada","dis"
"2010","Carretera","2010-03-29T00:30:00.000","C-28","60","ALT ANEU","Pallars Sobira","Lleida","0","1","0","1","1","0","0","0","1","0","0","0","0","40","No","No n'hi ha","Terraplé","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De nit, sense llum artificial","NA","Doble sentit","Xoc contra objecte/obstacle sense sortida prèvia de via","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Rampa o pendent","Calma, vent molt suau","Feiners","3","Nit","Col.lisió d'un vehicle contra un obstacle de la calcada","dill-dij"
"2010","Zona urbana","2010-03-04T19:45:00.000","SE","999999","BARCELONA","Barcelones","Barcelona","0","1","0","1","2","1","0","0","1","0","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","Si","No","No","En secció","Genérica via","De nit, il·luminació artificial suficient","NA","Un sol sentit","Xoc contra objecte/obstacle sense sortida prèvia de via","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","1945","Tarda","Col.lisió d'un vehicle contra un obstacle de la calcada","dill-dij"
"2010","Zona urbana","2010-03-30T16:05:00.000","SE","999999","MATARO","Maresme","Barcelona","0","1","0","1","1","0","0","0","1","0","0","0","0","NA","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","Sense especificar","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Caiguda en la via","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","Feiners","1605","Tarda","Bolcada a la calcada","dill-dij"
"2010","Zona urbana","2010-04-28T11:35:00.000","SE","999999","BADALONA","Barcelones","Barcelona","0","1","0","1","2","0","1","0","0","0","1","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Sols marques viàries (inclou pas vianants)","Un sol sentit","Caiguda en la via","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","1135","Matí","Bolcada a la calcada","dill-dij"
"2010","Zona urbana","2010-04-10T11:50:00.000","SE","999999","TERRASSA","Valles Occidental","Barcelona","0","1","0","1","2","0","0","0","1","1","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Encalç","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana","115","Matí","Col.lisió de vehicles en marxa","dis"
"2010","Zona urbana","2010-10-19T18:01:00.000","SE","999999","TARRAGONA","Tarragones","Tarragona","0","2","0","2","3","2","0","0","0","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","Si","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Atropellament","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","1801","Tarda","Atropellament","dill-dij"
"2010","Zona urbana","2010-04-22T13:20:00.000","SE","999999","GRANOLLERS","Valles Oriental","Barcelona","0","1","0","1","2","1","0","0","0","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Arribant o eixint intersecció fins 50m","Genérica via","De dia, dia clar","Sols marques viàries (inclou pas vianants)","Doble sentit","Atropellament","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","132","Matí","Atropellament","dill-dij"
